id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
390215880107241473,390213324282925056,2013-10-15 22:41:30 Mitteleuropäische Sommerzeit,2013-10-15,22:41:30,+0200,350592754,bicycleadagio,Stephen B,,"@zoomosis Actually, today I chose to get to the office by dolphin skis. #sustainabletransport  http://t.co/9dDed9eQs9",en,[],[],['https://pbs.twimg.com/media/BWpTRoFCIAAyvig.jpg'],1,0,0,['sustainabletransport'],[],https://twitter.com/BicycleAdagio/status/390215880107241473,False,,1,https://pbs.twimg.com/media/BWpTRoFCIAAyvig.jpg,,,,,,,[],,,,
390024119091089408,390024119091089408,2013-10-15 09:59:30 Mitteleuropäische Sommerzeit,2013-10-15,09:59:30,+0200,135455842,consensusire,CONSENSUS Research,,Talks under way to avoid further DART chaos  http://t.co/CCLzxRhJZ1 #Ireland #Dublin #SustainableTransport,en,[],['http://shar.es/Ee9nh'],[],0,0,0,"['ireland', 'dublin', 'sustainabletransport']",[],https://twitter.com/ConsensusIre/status/390024119091089408,False,,0,,,,,,,,[],,,,
389778656412725248,389778656412725248,2013-10-14 17:44:08 Mitteleuropäische Sommerzeit,2013-10-14,17:44:08,+0200,130094301,priestmangoode,Priestmangoode,,"RT @GoHS2 Rail journeys have grown by 14 per cent in the last year in the West Midlands. Yes, we need #HS2 #sustainabletransport",en,"[{'screen_name': 'gohs2', 'name': 'ситников', 'id': '2982314986'}]",[],[],2,4,0,"['hs2', 'sustainabletransport']",[],https://twitter.com/Priestmangoode/status/389778656412725248,False,,0,,,,,,,,[],,,,
389758440500768768,389758440500768768,2013-10-14 16:23:48 Mitteleuropäische Sommerzeit,2013-10-14,16:23:48,+0200,581885870,slocatofficial,SLOCAT Partnership,,"Read the new July-September SLoCaT newsletter - updates on: #sustainabletransport, #post2015, #cop19  ( http://t.co/YBuFbZ7q67 ).",en,[],['http://www.slocat.net/slocat-newsletters'],[],0,0,0,"['sustainabletransport', 'post2015', 'cop19']",[],https://twitter.com/SLoCaTOfficial/status/389758440500768768,False,,0,,,,,,,,[],,,,
388962117065658368,388962117065658368,2013-10-12 11:39:29 Mitteleuropäische Sommerzeit,2013-10-12,11:39:29,+0200,48378329,globalfuelecon,Global Fuel Economy Initiative - GFEI,,RT @CESGShanghai: #Guangzhou’s public #bike system has reduced 600 tons of #emissions each year #sustainabletransport  http://t.co/zFMgZsPJfZ,en,"[{'screen_name': 'cesgshanghai', 'name': 'cesg-shanghai', 'id': '1435016120'}]",['http://gd.sina.com.cn/news/b/2013-09-08/135038167.html'],[],0,0,0,"['guangzhou', 'bike', 'emissions', 'sustainabletransport']",[],https://twitter.com/GlobalFuelEcon/status/388962117065658368,False,,0,,,,,,,,[],,,,
388548149402275840,388548149402275840,2013-10-11 08:14:32 Mitteleuropäische Sommerzeit,2013-10-11,08:14:32,+0200,1435016120,cesgshanghai,CESG-Shanghai,,#Guangzhou’s public #bike system has reduced 600 tons of #emissions on average each year #sustainabletransport (CN) -  http://t.co/i0TesAqnBR,en,[],['http://gd.sina.com.cn/news/b/2013-09-08/135038167.html'],[],0,0,0,"['guangzhou', 'bike', 'emissions', 'sustainabletransport']",[],https://twitter.com/CESGShanghai/status/388548149402275840,False,,0,,,,,,,,[],,,,
387993174771109888,387993174771109888,2013-10-09 19:29:16 Mitteleuropäische Sommerzeit,2013-10-09,19:29:16,+0200,271365891,uclg_org,United Cities,,@Walk21_ UCLG Mayors support strategy on walking as #sustainabletransport #Rabat2013  http://t.co/DJ0hZXWe1z @thisbigcity @ulcg_cusp,en,"[{'screen_name': 'thisbigcity', 'name': 'this big city', 'id': '1590450270'}]",['http://shar.es/EWT5L'],[],0,1,1,"['sustainabletransport', 'rabat2013']",[],https://twitter.com/uclg_org/status/387993174771109888,False,,0,,,,,,,,[],,,,
387971919124787201,387971919124787201,2013-10-09 18:04:48 Mitteleuropäische Sommerzeit,2013-10-09,18:04:48,+0200,271365891,uclg_org,United Cities,,Mayors support strategy on walking as a means of #sustainabletransport at #Rabat2013  http://t.co/DJ0hZXWe1z @ulcg_cusp,en,[],['http://shar.es/EWT5L'],[],0,0,1,"['sustainabletransport', 'rabat2013']",[],https://twitter.com/uclg_org/status/387971919124787201,False,,0,,,,,,,,[],,,,
387862777274331136,387862777274331136,2013-10-09 10:51:06 Mitteleuropäische Sommerzeit,2013-10-09,10:51:06,+0200,221825390,wtwales,Wildlife Trusts Wales,"{'type': 'Point', 'coordinates': [51.4647907, -3.16835619]}",@grahamhenry: South Wales metro gets £62m boost  http://t.co/B9Vq7EmJ8W  via @WalesOnline #sustainabletransport,en,"[{'screen_name': 'walesonline', 'name': 'walesonline', 'id': '15179672'}]",['http://www.walesonline.co.uk/news/wales-news/south-wales-metro-system-given-6159032#.UlUWh5DozBc.twitter'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/WTWales/status/387862777274331136,False,,0,,,,,,,,[],,,,
387833358077952000,387833358077952000,2013-10-09 08:54:12 Mitteleuropäische Sommerzeit,2013-10-09,08:54:12,+0200,559693051,wildbyrne,James Byrne 🌍,," http://t.co/rjGgxbQ5aA - ""..speculation... funding for the South Wales Metro..."" @JaneHutt #sustainabletransport #socialjustice",en,"[{'screen_name': 'janehutt', 'name': 'jane hutt', 'id': '236909222'}]",['http://bbc.in/1fYK4Zd'],[],0,1,0,"['sustainabletransport', 'socialjustice']",[],https://twitter.com/WildByrne/status/387833358077952000,False,,0,,,,,,,,[],,,,
387603430204010496,387603430204010496,2013-10-08 17:40:33 Mitteleuropäische Sommerzeit,2013-10-08,17:40:33,+0200,186894262,transpo_issues,Larry Ehl,,RT @climateprogress: Electric car sales are up over 440% from this time in 2012  http://t.co/7LSpIRMFmZ #EV #SustainableTransport,en,[],['http://thkpr.gs/GJmsHQ'],[],1,1,0,"['ev', 'sustainabletransport']",[],https://twitter.com/Transpo_Issues/status/387603430204010496,False,,0,,,,,,,,[],,,,
387595794582622208,387595794582622208,2013-10-08 17:10:13 Mitteleuropäische Sommerzeit,2013-10-08,17:10:13,+0200,112399361,barefoot_naomi,naomi carpenter,,I love cycling in the rain but admit that keeping my eyes open would probably be safer #♥TheRainOnMyFace #SustainableTransport,en,[],[],[],0,0,0,['sustainabletransport'],[],https://twitter.com/barefoot_naomi/status/387595794582622208,False,,0,,,,,,,,[],,,,
387486494400598016,387486494400598016,2013-10-08 09:55:54 Mitteleuropäische Sommerzeit,2013-10-08,09:55:54,+0200,45612156,mlhynes,Mike Hynes,,"""Galway second most car dependent city""  http://t.co/RADBAFo5Gz we need some imagination to stop this madness! #SustainableTransport #Galway",en,[],['http://www.connachttribune.ie/breaking-news/28471-galway-second-most-car-dependent-city'],[],0,0,0,"['sustainabletransport', 'galway']",[],https://twitter.com/mlhynes/status/387486494400598016,False,,0,,,,,,,,[],,,,
387484682499018753,387484682499018753,2013-10-08 09:48:42 Mitteleuropäische Sommerzeit,2013-10-08,09:48:42,+0200,135455842,consensusire,CONSENSUS Research,,Commuters fail to put the brake on car journeys  http://t.co/NJnGz3rU0v #Ireland #SustainableTransport #sustainability,en,[],['http://shar.es/E0PkU'],[],0,0,0,"['ireland', 'sustainabletransport', 'sustainability']",[],https://twitter.com/ConsensusIre/status/387484682499018753,False,,0,,,,,,,,[],,,,
386056398125019136,386056398125019136,2013-10-04 11:13:12 Mitteleuropäische Sommerzeit,2013-10-04,11:13:12,+0200,135455842,consensusire,CONSENSUS Research,,Exercise 'as effective as drugs' in fighting diseases  http://t.co/io6Aoc3xMO #Walk #Cycling #Sustainabletransport #sustainability,en,[],['http://shar.es/KF527'],[],0,0,0,"['walk', 'cycling', 'sustainabletransport', 'sustainability']",[],https://twitter.com/ConsensusIre/status/386056398125019136,False,,0,,,,,,,,[],,,,
385867617275097088,385867617275097088,2013-10-03 22:43:03 Mitteleuropäische Sommerzeit,2013-10-03,22:43:03,+0200,1890634980,urban__issues,Urban Issues,,"#MetrodoPorto and Medellin's #MetroCable win #UrbanDesignAward  http://t.co/oVccse891u #sustainabletransport,#publicspace,#urbanregeneration",en,[],['http://fw.to/csnp9Mf'],[],0,0,0,"['metrodoporto', 'metrocable', 'urbandesignaward', 'sustainabletransport', 'publicspace', 'urbanregeneration']",[],https://twitter.com/urban__issues/status/385867617275097088,False,,0,,,,,,,,[],,,,
385480470194323456,385480470194323456,2013-10-02 21:04:40 Mitteleuropäische Sommerzeit,2013-10-02,21:04:40,+0200,121564904,dickydrink,Richard Drinkwater,"{'type': 'Point', 'coordinates': [51.7063751, -3.0490617]}",Support Cycling to Work  http://t.co/MSx9dFTbwI #cycling #support #sustainabletransport #greentransport #sustrans,en,[],['http://www.sustrans.org.uk/cycletowork#.Ukxt4B4Rsg0.twitter'],[],0,0,0,"['cycling', 'support', 'sustainabletransport', 'greentransport', 'sustrans']",[],https://twitter.com/dickydrink/status/385480470194323456,False,,0,,,,,,,,[],,,,
385373965574619136,385373965574619136,2013-10-02 14:01:27 Mitteleuropäische Sommerzeit,2013-10-02,14:01:27,+0200,63163950,forster_comms,Forster Communications,,We're in @prweekuknews today with news of our campaign with @sdnpa to promote #sustainabletransport - more here:  http://t.co/w7kDnqsDT0,en,"[{'screen_name': 'prweekuknews', 'name': 'prweek uk', 'id': '1953001'}, {'screen_name': 'sdnpa', 'name': 'south downs national park', 'id': '248667858'}]",['http://bit.ly/1aKCqeQ'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/Forster_Comms/status/385373965574619136,False,,0,,,,,,,,[],,,,
385373540343488513,385373540343488513,2013-10-02 13:59:46 Mitteleuropäische Sommerzeit,2013-10-02,13:59:46,+0200,63163950,forster_comms,Forster Communications,,We're excited to be working with @sdnpa to encourage people to travel by #sustainabletransport to their parks #LSTF,en,"[{'screen_name': 'sdnpa', 'name': 'south downs national park', 'id': '248667858'}]",[],[],0,0,0,"['sustainabletransport', 'lstf']",[],https://twitter.com/Forster_Comms/status/385373540343488513,False,,0,,,,,,,,[],,,,
385345852945870848,385345852945870848,2013-10-02 12:09:45 Mitteleuropäische Sommerzeit,2013-10-02,12:09:45,+0200,153539053,_amandaduffy,Amanda Duffy,,Another lovely project for @forster_comms  http://t.co/x20Gu7rm7u #sustainabletransport #lstf,en,"[{'screen_name': 'forster_comms', 'name': 'forster communications', 'id': '63163950'}]",['http://www.prweek.com/uk/news/1214456/south-downs-national-park-authority-appoints-forster-fight-car-use/'],[],0,0,0,"['sustainabletransport', 'lstf']",[],https://twitter.com/_amandaduffy/status/385345852945870848,False,,0,,,,,,,,[],,,,
385318595330584576,385318595330584576,2013-10-02 10:21:26 Mitteleuropäische Sommerzeit,2013-10-02,10:21:26,+0200,356090449,geoffbickford,Geoff Bickford,,"It's transport month, take a trip on foot and experience what it's like to be a pedestrian in your city... #sustainabletransport",en,[],[],[],0,0,0,['sustainabletransport'],[],https://twitter.com/GeoffBickford/status/385318595330584576,False,,0,,,,,,,,[],,,,
385179247633268736,385179247633268736,2013-10-02 01:07:43 Mitteleuropäische Sommerzeit,2013-10-02,01:07:43,+0200,27770649,irajcohen,Ira J Cohen,,California's #SustainableTransport Incentives Leave Other States in the Stone Age | Autopia |  http://t.co/591NADXOqb  http://t.co/IaFbndheWz,en,[],"['http://Wired.com', 'http://bit.ly/1g1DRct']",[],0,0,0,['sustainabletransport'],[],https://twitter.com/irajcohen/status/385179247633268736,False,,0,,,,,,,,[],,,,
385149093409853440,385149093409853440,2013-10-01 23:07:54 Mitteleuropäische Sommerzeit,2013-10-01,23:07:54,+0200,1890634980,urban__issues,Urban Issues,,"Loads of useful information on #sustainable #urbantransport: #cycling   http://t.co/srt10tPIuQ #velocity2013, #sustainabletransport, #cycling",en,[],['http://velo-city2013.com/?page_id=6241'],[],0,0,0,"['sustainable', 'urbantransport', 'cycling', 'velocity2013', 'sustainabletransport', 'cycling']",[],https://twitter.com/urban__issues/status/385149093409853440,False,,0,,,,,,,,[],,,,
385061349086081024,385061349086081024,2013-10-01 17:19:14 Mitteleuropäische Sommerzeit,2013-10-01,17:19:14,+0200,105578814,adam_aufenix,Adam,,One gap can avoid a better #sustainabletransport #urbanplanning  http://t.co/NVsFEhWlOt,en,[],[],['https://pbs.twimg.com/media/BVgDQbHCQAAPAMp.jpg'],0,0,0,"['sustainabletransport', 'urbanplanning']",[],https://twitter.com/Adam_Aufenix/status/385061349086081024,False,,1,https://pbs.twimg.com/media/BVgDQbHCQAAPAMp.jpg,,,,,,,[],,,,
385039092255567872,385039092255567872,2013-10-01 15:50:47 Mitteleuropäische Sommerzeit,2013-10-01,15:50:47,+0200,356090449,geoffbickford,Geoff Bickford,,It's the start of TRANSPORT MONTH... Do you ever think of using public transport? Why don't/do you use it?  #sustainabletransport,en,[],[],[],0,0,0,['sustainabletransport'],[],https://twitter.com/GeoffBickford/status/385039092255567872,False,,0,,,,,,,,[],,,,
385034167647358977,385034167647358977,2013-10-01 15:31:13 Mitteleuropäische Sommerzeit,2013-10-01,15:31:13,+0200,515986111,cityemissions,Alvin Mejia,, http://t.co/OKLO3GPDQf #sustainabletransport,und,[],['http://www.energylivenews.com/2013/10/01/eu-provides-e4m-to-support-sustainable-transport/'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/cityemissions/status/385034167647358977,False,,0,,,,,,,,[],,,,
384710170384678912,384710170384678912,2013-09-30 18:03:46 Mitteleuropäische Sommerzeit,2013-09-30,18:03:46,+0200,25108596,wrirosscities,WRI Ross Center,,RT @EMBARQMx: @AdrianaEMBARQ Dir. of #CTSEMBARQMx opens the #IX_CITS #IXCongreso Inter. of #sustainabletransport  http://t.co/hAXM5MIutO,en,"[{'screen_name': 'embarqmx', 'name': 'cts embarqméxico', 'id': '747987438979551232'}, {'screen_name': 'adrianaembarq', 'name': 'adriana de almeida l', 'id': '783362711614664705'}]",[],['https://pbs.twimg.com/media/BVa_OBPCAAEvKVA.jpg'],1,1,0,"['ctsembarqmx', 'ix_cits', 'ixcongreso', 'sustainabletransport']",[],https://twitter.com/WRIRossCities/status/384710170384678912,False,,1,https://pbs.twimg.com/media/BVa_OBPCAAEvKVA.jpg,,,,,,,[],,,,
384637085430591488,384634284046168065,2013-09-30 13:13:22 Mitteleuropäische Sommerzeit,2013-09-30,13:13:22,+0200,600292132,iansderbyshire,Ian S Derbyshire,,@transportgovuk  Excellent. Just need the High Speed Rail network &amp; then substantial modal shift for freight to rail. #sustainabletransport,en,[],[],[],0,1,0,['sustainabletransport'],[],https://twitter.com/iansderbyshire/status/384637085430591488,False,,0,,,,,,,,[],,,,
383655105461252096,383655105461252096,2013-09-27 20:11:19 Mitteleuropäische Sommerzeit,2013-09-27,20:11:19,+0200,302112492,willt486,Dr Will Thomas,, http://t.co/4nmvTm14hc #sustainabletransport,und,[],['http://m.theatlanticcities.com/jobs-and-economy/2012/10/what-really-happens-when-city-makes-its-transit-system-free/3708/'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/willt486/status/383655105461252096,False,,0,,,,,,,,[],,,,
383576532607721472,383576532607721472,2013-09-27 14:59:06 Mitteleuropäische Sommerzeit,2013-09-27,14:59:06,+0200,1862595307,thedrewreed,Drew Reed,,"Federal govt (if it survives insane shutdown plan) to establish #SustainableTransport center in 6 colleges, 4 in CA  http://t.co/oOdw0wRLnJ",en,[],['http://nextcity.org/infrastructure/entry/feds-establish-national-center-pick-up-slack-on-sustainable-transportation'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/thedrewreed/status/383576532607721472,False,,0,,,,,,,,[],,,,
383557792012853250,383557792012853250,2013-09-27 13:44:38 Mitteleuropäische Sommerzeit,2013-09-27,13:44:38,+0200,1244089304,uolondon_sus,University of London Sustainability,"{'type': 'Point', 'coordinates': [51.52284135, -0.13145739]}",We're talking green travel at the ULU Freshers fair today! Come find us on the 1st floor! #SustainableTransport  http://t.co/nZHWzs7RDS,en,[],[],['https://pbs.twimg.com/media/BVKrx43CIAAS-7H.jpg'],0,0,0,['sustainabletransport'],[],https://twitter.com/UoLondon_Sus/status/383557792012853250,False,,1,https://pbs.twimg.com/media/BVKrx43CIAAS-7H.jpg,,,,,,,[],,,,
383537937415028736,383537937415028736,2013-09-27 12:25:44 Mitteleuropäische Sommerzeit,2013-09-27,12:25:44,+0200,46630225,britishgas,British Gas,,"Interested in electric fleets for your business? Speak to us at #SustainableTransport, 3 Oct in London. Register at  http://t.co/q90vp7Aw4w",en,[],['http://www.greeningtransport.co.uk'],[],0,2,0,['sustainabletransport'],[],https://twitter.com/BritishGas/status/383537937415028736,False,,0,,,,,,,,[],,,,
383507022110408704,383507022110408704,2013-09-27 10:22:53 Mitteleuropäische Sommerzeit,2013-09-27,10:22:53,+0200,362087718,tpsconsultants,TPS,,Scientists now 95% certain humans are to blame for global warming. More reasons for #sustainabletransport  http://t.co/Y03iQqfTTX,en,[],['http://www.bbc.co.uk/news/science-environment-24292615'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/tpsconsultants/status/383507022110408704,False,,0,,,,,,,,[],,,,
381733592239718400,381728330997051393,2013-09-22 12:55:55 Mitteleuropäische Sommerzeit,2013-09-22,12:55:55,+0200,803306652,bhbsgeog,Bishops Geography,,"""@AJEnglish: Video: Wooden bikes take off in DRC city  http://t.co/NysERilnHY"" #sustainabletransport",en,"[{'screen_name': 'ajenglish', 'name': 'al jazeera english', 'id': '4970411'}]",['http://aje.me/1aeZstQ'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/bhbsgeog/status/381733592239718400,False,,0,,,,,,,,[],,,,
381476099852890112,381469296741732352,2013-09-21 19:52:44 Mitteleuropäische Sommerzeit,2013-09-21,19:52:44,+0200,17401585,mixmastermully,Mully,,"Nicely done by locals @bucaboot: ""Featured on @inhabitat! Awesome! #bikestyle #sustainabletransport  http://t.co/5hPgyZ9rMY”",en,"[{'screen_name': 'bucaboot', 'name': 'buca boot', 'id': '279343481'}, {'screen_name': 'inhabitat', 'name': 'inhabitat', 'id': '14150661'}]",['http://inhabitat.com/stylish-buca-boot-bicycle-carryall-keeps-your-belongings-safe-and-secure-during-commutes/'],[],0,0,0,"['bikestyle', 'sustainabletransport']",[],https://twitter.com/mixmastermully/status/381476099852890112,False,,0,,,,,,,,[],,,,
381469296741732352,381469296741732352,2013-09-21 19:25:42 Mitteleuropäische Sommerzeit,2013-09-21,19:25:42,+0200,279343481,bucaboot,Buca Boot,,Featured on @inhabitat! Awesome! #bikestyle #sustainabletransport  http://t.co/fgyanfq7v4,en,"[{'screen_name': 'inhabitat', 'name': 'inhabitat', 'id': '14150661'}]",['http://inhabitat.com/stylish-buca-boot-bicycle-carryall-keeps-your-belongings-safe-and-secure-during-commutes/'],[],1,0,1,"['bikestyle', 'sustainabletransport']",[],https://twitter.com/bucaboot/status/381469296741732352,False,,0,,,,,,,,[],,,,
381251704022253569,381206180225241088,2013-09-21 05:01:04 Mitteleuropäische Sommerzeit,2013-09-21,05:01:04,+0200,279343481,bucaboot,Buca Boot,,"@SHFT thx for shout out! Hoping beautiful, purposeful design gets more ppl on bikes! #bikestyle #sustainabletransport",en,[],[],[],1,2,0,"['bikestyle', 'sustainabletransport']",[],https://twitter.com/bucaboot/status/381251704022253569,False,,0,,,,,,,,[],,,,
381001892144238592,381001892144238592,2013-09-20 12:28:24 Mitteleuropäische Sommerzeit,2013-09-20,12:28:24,+0200,79129798,robertdejong,Robert de Jong,,Is it faster to cycle or take public transport?   http://t.co/yUeuh7reBX via @guardian #sustainabletransport #cycletowork @sustrans,en,"[{'screen_name': 'guardian', 'name': 'the guardian', 'id': '87818409'}, {'screen_name': 'sustrans', 'name': 'sustrans', 'id': '20062994'}]",['http://gu.com/p/3tpzv/tw'],[],1,0,0,"['sustainabletransport', 'cycletowork']",[],https://twitter.com/robertdejong/status/381001892144238592,False,,0,,,,,,,,[],,,,
380971101318160384,380971101318160384,2013-09-20 10:26:03 Mitteleuropäische Sommerzeit,2013-09-20,10:26:03,+0200,135455842,consensusire,CONSENSUS Research,,New public bike scheme to be wheeled out  http://t.co/Ph7uwGScAv #Ireland #Galway #SustainableTransport #Cycling #sustainability,en,[],['http://www.connachttribune.ie/galway-news/item/1353-new-public-bike-scheme-to-be-wheeled-out'],[],0,2,0,"['ireland', 'galway', 'sustainabletransport', 'cycling', 'sustainability']",[],https://twitter.com/ConsensusIre/status/380971101318160384,False,,0,,,,,,,,[],,,,
380877757401423872,380877757401423872,2013-09-20 04:15:08 Mitteleuropäische Sommerzeit,2013-09-20,04:15:08,+0200,1655186768,linkmelbsus,SLiMS,,Recordings from yesterday's forum now available courtesy of @yarra_campaign  http://t.co/FsYD8abs5j #eastwestlink #sustainabletransport,en,"[{'screen_name': 'yarra_campaign', 'name': 'zombie project watch', 'id': '571428993'}]",['http://www.ycat.org.au/?p=2903'],[],0,3,1,"['eastwestlink', 'sustainabletransport']",[],https://twitter.com/linkmelbsus/status/380877757401423872,False,,0,,,,,,,,[],,,,
380639918025760769,380255398848389120,2013-09-19 12:30:03 Mitteleuropäische Sommerzeit,2013-09-19,12:30:03,+0200,1435016120,cesgshanghai,CESG-Shanghai,,@ClimateGroup @JUCCCE @shanghaipeggy @ensiamedia @rkyte365  In #sustainabletransport China is leading with infrastructure and policy!,en,"[{'screen_name': 'juccce', 'name': 'juccce', 'id': '19050017'}, {'screen_name': 'shanghaipeggy', 'name': 'peggy liu', 'id': '25030848'}, {'screen_name': 'ensiamedia', 'name': 'ensia', 'id': '213831149'}, {'screen_name': 'rkyte365', 'name': 'rachel kyte', 'id': '17947003'}]",[],[],0,1,1,['sustainabletransport'],[],https://twitter.com/CESGShanghai/status/380639918025760769,False,,0,,,,,,,,[],,,,
380336588347035650,380336588347035650,2013-09-18 16:24:43 Mitteleuropäische Sommerzeit,2013-09-18,16:24:43,+0200,229531168,eu_greencapital,EU Green Capital,,Barcelona leading the way in #sustainabletransport by introducing the 1st electric scooter sharing scheme @Motitworld  http://t.co/zmljRcoPXz,en,"[{'screen_name': 'motitworld', 'name': 'motitworld', 'id': '1192106260629512195'}]",['http://ec.europa.eu/environment/europeangreencapital/bcn-electric-motorbike-sharing-scheme/index.html'],[],0,6,0,['sustainabletransport'],[],https://twitter.com/EU_GreenCapital/status/380336588347035650,False,,0,,,,,,,,[],,,,
379258978863427584,379258978863427584,2013-09-15 17:02:41 Mitteleuropäische Sommerzeit,2013-09-15,17:02:41,+0200,621914065,bid_ciudades,BID Ciudades Sostenibles,,#Electricbikes in Latin America: A #SustainableTransport Alternative? |  http://t.co/kavJyCGv9l,ro,[],['http://blogs.iadb.org/ciudadessostenibles/2013/09/10/electric-bikes-in-latin-america-a-sustainable-transport-alternative/'],[],0,0,0,"['electricbikes', 'sustainabletransport']",[],https://twitter.com/BID_Ciudades/status/379258978863427584,False,,0,,,,,,,,[],,,,
378946504993800192,378946504993800192,2013-09-14 20:21:01 Mitteleuropäische Sommerzeit,2013-09-14,20:21:01,+0200,621914065,bid_ciudades,BID Ciudades Sostenibles,,#Electricbikes in Latin America: A #SustainableTransport Alternative? |  http://t.co/kavJyCGv9l,ro,[],['http://blogs.iadb.org/ciudadessostenibles/2013/09/10/electric-bikes-in-latin-america-a-sustainable-transport-alternative/'],[],0,2,0,"['electricbikes', 'sustainabletransport']",[],https://twitter.com/BID_Ciudades/status/378946504993800192,False,,0,,,,,,,,[],,,,
378863500631629825,378863500631629825,2013-09-14 14:51:12 Mitteleuropäische Sommerzeit,2013-09-14,14:51:12,+0200,135455842,consensusire,CONSENSUS Research,,Mayo’s Great Western Greenway scoops  top European award   http://t.co/UuXygN6Lk1 #Ireland #SustainableTransport,en,[],['http://www.irishtimes.com/news/environment/mayo-s-great-western-greenway-scoops-top-european-award-1.1527026#.UjRbpoSNl7M.twitter'],[],0,0,0,"['ireland', 'sustainabletransport']",[],https://twitter.com/ConsensusIre/status/378863500631629825,False,,0,,,,,,,,[],,,,
378617614584410113,378483715271569408,2013-09-13 22:34:08 Mitteleuropäische Sommerzeit,2013-09-13,22:34:08,+0200,385077022,rosehaslem,Rose Haslem,,@wemakegood may have some #sustainabletransport ideas for this -  http://t.co/DAhuHL4Qe1 (@TfLOfficial Community grants to get Ldn cycling)?,en,[],['http://www.tfl.gov.uk/corporate/media/newscentre/28467.aspx'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/RoseHaslem/status/378617614584410113,False,,0,,,,,,,,[],,,,
378523674758094848,378523674758094848,2013-09-13 16:20:51 Mitteleuropäische Sommerzeit,2013-09-13,16:20:51,+0200,621914065,bid_ciudades,BID Ciudades Sostenibles,,#Electricbikes in Latin America: A #SustainableTransport Alternative? |  http://t.co/kavJyCGv9l,ro,[],['http://blogs.iadb.org/ciudadessostenibles/2013/09/10/electric-bikes-in-latin-america-a-sustainable-transport-alternative/'],[],0,0,0,"['electricbikes', 'sustainabletransport']",[],https://twitter.com/BID_Ciudades/status/378523674758094848,False,,0,,,,,,,,[],,,,
378466518436036609,378466518436036609,2013-09-13 12:33:44 Mitteleuropäische Sommerzeit,2013-09-13,12:33:44,+0200,135455842,consensusire,CONSENSUS Research,,Rural cycleway plans thrown into doubt  http://t.co/voP9WVmYpq #Ireland #SustainableTransport #sustainability,en,[],['http://www.irishtimes.com/news/environment/rural-cycleway-plans-thrown-into-doubt-1.1525643#.UjLp5VkYDPE.twitter'],[],0,0,0,"['ireland', 'sustainabletransport', 'sustainability']",[],https://twitter.com/ConsensusIre/status/378466518436036609,False,,0,,,,,,,,[],,,,
378459192111005696,378459192111005696,2013-09-13 12:04:37 Mitteleuropäische Sommerzeit,2013-09-13,12:04:37,+0200,17780605,theplanetmark,PlanetMark,,Green tech start-up to launch UK’s first zero carbon taxi service  http://t.co/55OI2xxzhZ @Green_Wise  #SustainableTransport,en,"[{'screen_name': 'green_wise', 'name': 'louise bateman', 'id': '52678709'}]",['http://bit.ly/16k8iGT'],[],0,1,0,['sustainabletransport'],[],https://twitter.com/ThePlanetMark/status/378459192111005696,False,,0,,,,,,,,[],,,,
378273741144199168,378273741144199168,2013-09-12 23:47:42 Mitteleuropäische Sommerzeit,2013-09-12,23:47:42,+0200,618194515,green_bays,Green Bays,,BBC News - In pictures: Frankfurt motor show  http://t.co/LD3eHv1qso #greentravel #sustainabletransport #electricvehicle #frankfurt2013,en,[],['http://bbc.in/15Xnne6'],[],0,1,0,"['greentravel', 'sustainabletransport', 'electricvehicle', 'frankfurt2013']",[],https://twitter.com/Green_Bays/status/378273741144199168,False,,0,,,,,,,,[],,,,
378211407999037441,378211407999037441,2013-09-12 19:40:01 Mitteleuropäische Sommerzeit,2013-09-12,19:40:01,+0200,132661029,jamesryle,James Ryle,,"Once again, Australia breaks new ground in #sustainabletransport with world's first #solar public transport system  http://t.co/xVnP2sCv5O",en,[],['http://ow.ly/oNNa6'],[],0,0,0,"['sustainabletransport', 'solar']",[],https://twitter.com/jamesryle/status/378211407999037441,False,,0,,,,,,,,[],,,,
377831734823636992,377831734823636992,2013-09-11 18:31:20 Mitteleuropäische Sommerzeit,2013-09-11,18:31:20,+0200,250084396,bhcc_transport,Parking & Transport,,Find out about the city's latest Transport &amp; Travel Local projects here  http://t.co/9dtxtWuHRL #SustainableTransport,en,[],['http://ow.ly/oLzRV'],[],0,0,0,['sustainabletransport'],[],https://twitter.com/BHCC_Transport/status/377831734823636992,False,,0,,,,,,,,[],,,,
